tmdb_id,Unnamed: 0,budget,id,imdb_id,overview,popularity,release_date,revenue,runtime,title,vote_average,vote_count,belongs_to_collection,production_companies,production_countries,spoken_languages,adult_False,original_language_af,original_language_ar,original_language_bg,original_language_bn,original_language_bs,original_language_cn,original_language_cs,original_language_da,original_language_de,original_language_el,original_language_en,original_language_es,original_language_fa,original_language_fi,original_language_fr,original_language_he,original_language_hi,original_language_hu,original_language_id,original_language_it,original_language_ja,original_language_ka,original_language_ko,original_language_ku,original_language_ky,original_language_lv,original_language_nb,original_language_nl,original_language_no,original_language_pl,original_language_pt,original_language_ro,original_language_ru,original_language_sq,original_language_sr,original_language_sv,original_language_ta,original_language_te,original_language_tl,original_language_tr,original_language_uk,original_language_wo,original_language_xx,original_language_zh,genres_Action,genres_Adventure,genres_Animation,genres_Comedy,genres_Crime,genres_Documentary,genres_Drama,genres_Family,genres_Fantasy,genres_Foreign,genres_History,genres_Horror,genres_Music,genres_Mystery,genres_Romance,genres_Science Fiction,genres_TV Movie,genres_Thriller,genres_War,genres_Western
62491,1270,0,my+sister+and+i+1987,tt0093274,"Carlo is a responsible sibling who deals with his black-sheep sister Silvia in this situation comedy. When Silvia returns after many years to attend her mother's funeral, Carlo deals with the fallout caused by her many love affairs. Carlo is convinced to kidnap Silvia's child whom she left in a Hungarian children's home, but she soon abandons Carlo and the baby when she takes up with a British rock star.",0.130579,1987-12-19,0,110,My Sister and I,8.0,2,,C.G. Silver Film,Italy,Italiano,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256306,1271,0,ice+poison+2014,tt3420534,"A young farmer and his father are barely able to survive on their meagre corn harvest and so they make their way down from the mountains to the village to borrow money from their relatives working in jade mines or on opium plantations. But missing paperwork, deceit and corruption have left them impoverished too. Finally, the father pawns his cow for a moped so that his son can earn a living as a taxi driver. His first customer is Sanmei, who has returned to Myanmar to bury her grandfather. She decides not to go back to China and to get out of an arranged marriage in order to begin a new life with her son in her old country. When Sanmei accepts a job as a drug runner she persuades the young farmer to be her driver.",0.191301,2014-02-07,0,95,Ice Poison,7.8,4,,,Myanmar,普通话,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35944,1272,0,lucky+break+2001,tt0246134,"Half-way through his 12-year prison sentence for an incompetent armed robbery, Jimmy Hands gets a lucky break: he's transferred to a prison from which he can probably escape. He convinces the governor to stage a musical in an old chapel next to the prison's outer wall. He rounds up volunteer actors and puts his escape plan into production. Two other barriers, besides the wall, confront him: the arrival of a nasty inmate, John Toombes, who insists on joining the escape, and Jimmy's feelings of attraction for Anabel, a social worker who agrees to appear in the play. Opening night approaches: is this Jimmy's breakout performance?",0.689177,2001-08-24,0,107,Lucky Break,6.5,11,,,United Kingdom,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,1273,100000000,bicentennial+man+1999,tt0182789,"Richard Martin buys a gift, a new NDR-114 robot. The product is named Andrew by the youngest of the family's children. ""Bicentennial Man"" follows the life and times of Andrew, a robot purchased as a household appliance programmed to perform menial tasks. As Andrew begins to experience emotions and creative thought, the Martin family soon discovers they don't have an ordinary robot.",9.369917999999998,1999-12-17,93700000,131,Bicentennial Man,6.9,998,,Laurence Mark Productions,Germany,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109881,1274,0,love+letters+1945,tt0037885,"When a man asks another man more facile with words to do his wooing for him, there are always complications. The man with no talent for writing marries the girl, confesses one night he didn't write the letters and ends up with a knife in his back. The writer of the letters fell in love with the woman he wrote to and wants to become her second husband even if she did murder husband number one. Singleton doesn't remember the murder or anything about the first 22 years of her life as Victoria Remington. Then at her second wedding she wonders why she said ""I take you, Roger,"" instead of ""I take you, Allen.""",0.9639969999999999,1945-10-26,0,101,Love Letters,3.8,4,,Paramount Pictures,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12590,1275,0,below+2002,tt0276816,"In the dark silence of the sea during World War II, the submarine U.S.S. Tiger Shark prowls on what should be a routine rescue mission. But for the shell-shocked crew, trapped together in the sub's narrow corridors and constricted spaces, this is about to become a journey into the sensory delusions, mental deceptions and runaway fear that lurk just below the surface of the ocean.",11.19785,2002-10-11,605562,105,Below,6.0,122,,Dimension Films,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9528,1276,0,ladies+in+lavender+2004,tt0377084,"Andrea, a gifted young Polish violinist from Krakow, is bound for America when he is swept overboard by a storm. When the Widdington sisters discover the handsome stranger on the beach below their house, they nurse him back to health. However, the presence of the musically talented young man disrupts the peaceful lives of Ursula and Janet and the community in which they live.",3.837975,2004-06-14,20377075,104,Ladies in Lavender,6.5,36,,,United Kingdom,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29745,1277,0,city+streets+1931,tt0021750,"Gary Cooper is cast as a racketeer known only as The Kid. He has chosen a life of crime out of love for Nan (Sylvia Sidney), the daughter of mob henchman Pop Cooley (Guy Kibbee). Eventually railroaded into prison by her crooked cohorts, Nan implores The Kid to give up the rackets, but he refuses. Things go downhill very rapidly after that, culminating with The Kid and Nan being taken ""for a ride""",1.207013,1931-04-18,0,83,City Streets,6.3,9,,Paramount Pictures,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
86555,1278,0,take+this+waltz+2011,tt1592281,"Twenty-eight-year-old Margot is happily married to Lou, a good-natured cookbook author. But when Margot meets Daniel, a handsome artist who lives across the street, their mutual attraction is undeniable.",5.735158,2011-11-25,0,116,Take This Waltz,6.3,127,,Joe's Daughter,Canada,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,1279,10000000,saving+grace+2000,tt0195234,"Unexpectedly widowed, prim and proper housewife Grace Trevethyn finds herself in dire financial straits when she inherits massive debts her late husband had been accruing for years. Faced with losing her house, she decides to use her talent for horticulture and hatches a plan to grow potent marijuana which can be sold at an astronomical price, thus solving her financial crisis.",5.13955,2000-01-24,26330482,93,Saving Grace,6.3,115,,Fine Line Features,France,Français,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10598,1280,3000000,dirty+2005,tt0439544,Two gangbangers-turned-cops try and cover up a scandal within the LAPD.,2.3079400000000003,2005-11-10,0,97,Dirty,5.1,34,,Deviant Films,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10669,1281,2000000,deliverance+1972,tt0068473,"Intent on seeing the Cahulawassee River before it's turned into one huge lake, outdoor fanatic Lewis Medlock takes his friends on a river-rafting trip they'll never forget into the dangerous American back-country.",8.476681,1972-07-30,46122355,109,Deliverance,7.2,441,,Warner Bros.,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84954,1282,0,secrets+of+a+soul+1926,tt0016914,"Werner Krauss, who had played the deranged Dr. Caligari six years earlier, stars as a scientist who is tormented by an irrational fear of knives and the irresistible compulsion to murder his wife. Driven to the brink of madness by fantastic nightmares (designed by Ernö Metzner and photographed by Guido Seeber in a brilliant mix of expressionism and surrealism), he encounters a psychoanalyst who offers to treat the perplexing malady.",0.198451,1926-03-24,0,97,Secrets of a Soul,5.5,5,,Neumann-Filmproduktion,Germany,Deutsch,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
195,1283,0,trouble+in+paradise+1932,tt0023622,"Trouble in Paradise is one of the most important films of Actor, Producer, and Director Ernst Lubitisch, and his personal favorite of all the films he’s made. A story of two thieves who fall in love and begin doing jobs together under the employment of a beautiful woman who stirs up the relationship.",3.351442,1932-10-21,0,83,Trouble in Paradise,7.3,48,,Paramount Pictures,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132397,1284,0,after+death+1915,tt0005916,"Young scholar Andrei, fascinated by haunting actress Zoya Kadmina, is surprised when she sends him a note. The two have a brief scheduled meeting, then three months later Andrei is shocked to learn she has died. He becomes obsessed with her memory and decides he must find out all that he can about her.",0.5394439999999999,1915-01-01,0,46,After Death,6.4,7,,Khanzhonkov,Russia,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65992,1285,0,how+to+die+in+oregon+2011,tt1715802,"In 1994 Oregon became the first state to legalize physician-assisted suicide. At the time, only Belgium, Switzerland, and the Netherlands had legalized the practice. 'How to Die in Oregon' tell the stories of those most intimately involved with the practice today -- terminally ill Oregonians, their families, doctors, and friends -- as well as the passage of an assisted suicide law in Washington State.",0.9733229999999999,2011-01-01,0,107,How to Die in Oregon,7.8,11,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9414,1286,20000000,the+man+who+knew+too+little+1997,tt0120483,"An American gets a ticket for an audience participation game in London, then gets involved in a case of mistaken identity. As an international plot unravels around him, he thinks it's all part of the act.",4.827771,1997-11-14,13801755,97,The Man Who Knew Too Little,6.5,126,,Regency Enterprises,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112882,1287,0,tokyo+chorus+1931,tt0022485,"Mr. Omura, a teacher, leads a group of male students in an outdoor drill. One slight, comic young man, Shinji Okajima, has no shirt under his jacket; he scratches at fleas and makes faces behind Omura's back. Jump ahead several years, Shinji is married with three children. He sells insurance, and on the company's annual bonus day, he protests when an older worker is fired. Shinji loses his own job as a result, and he and his wife must find ways to cope. Lassitude, pride, the demands and needs of young children, and relationships from bygone school days all play a part in the outcome of their struggle.",0.844253,1931-08-15,0,90,Tokyo Chorus,6.7,6,,Shochiku Kinema (Kamata),Japan,日本語,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89187,1288,0,beware+of+pity+1946,tt0038354,A paraplegic mistakes a man's pity for love.,0.437779,1946-07-22,0,98,Beware of Pity,4.5,4,,Two Cities Films,United Kingdom,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84288,1289,0,the+invisible+war+2012,tt2120152,"An investigative and powerfully emotional documentary about the epidemic of rape of soldiers within the US military, the institutions that perpetuate and cover up its existence, and its profound personal and social consequences.",7.473700999999999,2012-01-20,0,93,The Invisible War,7.4,38,,Canal+,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116350,1290,0,the+captive+1988,tt1090256,Two kids travel to a city where silence is kept sacred.,0.177454,1988-01-01,0,7,The Captive,7.6,5,,Westdeutscher Rundfunk (WDR),France,Français,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74349,1291,0,antonio+das+mortes+1969,tt0064256,"Mauricio do Valle reprises his role as Antonio das Mortes, the troubled hitman from Black God, White Devil. A new incarnation of Cangaceiro bandits, led by Coirana, has risen in the badlands. A blind landowner hires Antonio to wipe out his old nemesis. Yet after besting Coirana and accompanying the dying man to his mountain hideout, Antonio is moved by the plight of the Cangaceiro’s followers. The troubled hitman turns revolutionary, his gun and machete aimed towards his former masters.",1.00529,1969-05-20,0,100,Antonio das Mortes,6.0,13,,Mapa Filmes,Brazil,Português,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
746,1292,23000000,the+last+emperor+1987,tt0093389,"A dramatic history of Pu Yi, the last of the Emperors of China, from his lofty birth and brief reign in the Forbidden City, the object of worship by half a billion people; through his abdication, his decline and dissolute lifestyle; his exploitation by the invading Japanese, and finally to his obscure existence as just another peasant worker in the People's Republic.",11.076971,1987-10-21,43984230,163,The Last Emperor,7.4,362,,Columbia Pictures,France,Český,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
993,1293,0,sleuth+1972,tt0069281,"The mystery stage play by Anthony Shaffer was adapted by the author into this stylish film from director Joseph L. Manciewicz. Laurence Olivier stars as Andrew Wyke, a best-selling author of detective fiction living in a grand 16th century mansion. Andrew is visited by Milo Tindle (Michael Caine), owner of a hair salon chain, and reveals to his guest that he's aware of Milo's affair with his wife Marguerite. Rather than being vengeful, however, Andrew professes he's glad to be rid of his troublesome spouse. To avoid paying heavy alimony, Andrew suggests that Milo disguise himself as a clown and steal his wife's expensive jewelry. That way Marguerite and Milo can obtain financial security while Andrew claims the loss on his insurance and all walk away rich. Andrew's plan is a devious one, however, designed to toy with his wife's lover, and a series of deceptions and counter-deceptions are launched in which nothing is as it seems.",10.387423,1972-12-10,0,138,Sleuth,7.5,152,,Palomar Pictures,United Kingdom,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9358,1294,26000000,final+destination+2+2003,tt0309593,"When Kimberly has a violent premonition of a highway pileup she blocks the freeway, keeping a few others meant to die, safe...Or are they? The survivors mysteriously start dying and it's up to Kimberly to stop it before she's next.",12.638573,2003-01-31,90426405,90,Final Destination 2,5.9,1046,Final Destination Collection,New Line Cinema,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
112087,1295,0,the+wild+party+1975,tt0073903,"Loosely based on the Fatty Arbuckle scandal, an aging silent movie comic star tries for a comeback by staging a wild party that turns into a sexual free-for-all. The comic ends up killing his mistress and her latest boyfriend.",0.163675,1975-03-01,0,109,The Wild Party,5.8,2,,American International Pictures (AIP),United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12596,1296,33000000,pushing+tin+1999,tt0120797,"Two air traffic controllers (John Cusack, Billy Bob Thornton) who thrive on living dangerously compete to outdo each other on several levels.",7.073467,1999-04-23,0,124,Pushing Tin,5.7,117,,Regency Enterprises,Germany,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8051,1297,25000000,punch-drunk+love+2002,tt0272338,A beleaguered small-business owner gets a harmonium and embarks on a romantic journey with a mysterious woman.,6.7539690000000006,2002-10-25,17000000,95,Punch-Drunk Love,6.9,542,,Columbia Pictures,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8340,1298,0,turtles+can+fly+2005,tt0424227,Turtles can fly tells the story of a group of young children near the Turkey-Iran border. They clean up mines and wait for the Saddam regime to fall.,3.2816080000000003,2005-01-07,0,98,Turtles Can Fly,7.2,49,,Bac Films,Iran,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58151,1299,17000000,fright+night+2011,tt1438176,"A teenager suspects his new neighbour is a vampire. Unable to convince anyone, he tries to enlist the help of a self-proclaimed vampire hunter and magician in this remake of the 1985 comedy-horror classic.",9.665251,2011-08-18,24922237,106,Fright Night,6.0,617,Fright Night (Reboot) Collection,Touchstone Pictures,United Kingdom,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1429,1300,15000000,25th+hour+2002,tt0307901,"The filmed adaptation from David Benioff's novel of the same name. Set in New York, a convicted drug dealer named Monty has one day left of freedom before he is sent to prison. Anger, blame, frustration, betrayal, guilt and loneliness are themes on this last day of friends, family, parties, saying goodbye, and setting things straight. A Spike Lee joint.",10.271871,2002-12-16,13060843,135,25th Hour,7.2,640,,40 Acres & A Mule Filmworks,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54690,1301,0,virgin+stripped+bare+by+her+bachelors+2000,tt0253378,"Wealthy Jae-hoon meets attractive writer Soo-jung through their mutual friend, filmmaker Young-soo. While Jae-hoon tries to pursue a romance with Soo-jung, things get complicated when it becomes apparent that Young-soo also has feelings for the young woman.",0.805995,2000-05-27,0,126,Virgin Stripped Bare by Her Bachelors,7.1,7,,Mirashin Korea,South Korea,한국어/조선말,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
124315,1302,0,sopyonje+1993,tt0108192,"The specifically Korean tradition that is reclaimed in Sopyonje is the type of folk-song known as pansori, described as a musical sublimation of South-West Korea's collective grief and suffering - in other words, a kind of blues. The film's three central characters are itinerant pansori singers in the 1950s, a time when many aspects of Korean culture came under siege from Japanese and western influences. The story unfolds through flashbacks.",1.493787,1993-04-10,0,112,Sopyonje,7.8,9,,Taehung Pictures,South Korea,한국어/조선말,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66707,1303,0,johnny+apollo+1940,tt0032651,"Wall Street broker Robert Cain, Sr., is jailed for embezzling. His college graduate son Bob then turns to crime to raise money for his father's release. As assistant to mobster Mickey Dwyer, then falls for Dwyer's girl Lucky. He winds up in the same prison as his father.",0.913351,1940-04-19,0,94,Johnny Apollo,6.3,2,,Twentieth Century Fox Film Corporation,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
151960,1304,50000000,planes+2013,tt1691917,"Dusty is a cropdusting plane who dreams of competing in a famous aerial race. The problem? He is hopelessly afraid of heights. With the support of his mentor Skipper and a host of new friends, Dusty sets off to make his dreams come true.",11.604181,2013-08-09,219788712,91,Planes,5.7,568,Planes Collection,Walt Disney Pictures,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37514,1305,0,pray+the+devil+back+to+hell+2008,tt1202203,Pray the Devil Back to Hell chronicles the remarkable story of the Liberian women who came together to end a bloody civil war and bring peace to their shattered country.,0.5510609999999999,2008-11-07,0,72,Pray the Devil Back to Hell,7.0,3,,Fork Films,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171771,1306,0,the+scar+2013,tt2449612,The Scar draws an intense psychological suspense through one man’s confrontation with his past.,0.025664999999999997,2013-03-03,0,90,The Scar,0.0,0,,Cicatrice Film inc,Canada,Français,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84344,1307,0,teddy+bear+2012,tt1729226,"The 38-year-old bodybuilder Dennis would really like to find true love. He has never had a girlfriend and lives alone with his mother in a suburb of Copenhagen. When his uncle marries a girl from Thailand, Dennis decides to try his own luck on a trip to Pattaya, as it seems that love is easier to find in Thailand. He knows that his mother would never accept another woman in his life, so he lies and tells her that he is going to Germany. Dennis has never been out traveling before and the hectic Pattaya is a huge cultural shock for him. The intrusive Thai girls give big bruises to Dennis' naive picture of what love should be like, and he is about to lose hope when he unexpectedly meets the Thai woman Toi.",1.481425,2012-01-22,0,92,Teddy Bear,6.8,25,,Minerva Film SpA,Denmark,Dansk,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46391,1308,0,prodigal+sons+2008,tt1295068,"Filmmaker Kimberly Reed returns home for her high school reunion, ready to reintroduce herself to the small town as a transgender woman and hoping for reconciliation with her long estranged adopted brother Marc. Things are complicated by the shocking revelation that Marc may be the grandson of Orson Welles and Rita Hayworth, forcing Kim and her family to explore questions of sexual orientation, identity, severe trauma and love.",0.079954,2008-08-29,0,86,Prodigal Sons,5.5,2,,,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38361,1309,0,home+among+strangers_+a+stranger+among+his+own+1974,tt0072231,"The setting is post-Russian Civil War, during the reconstruction of the young Soviet republic. During the war, Shilov, Sarichev, Kungorov, Zabelin and Lipyagin had become great friends.",0.9071440000000001,1974-11-11,0,97,"Home Among Strangers, a Stranger Among His Own",5.7,9,,Mosfilm,Russia,Pусский,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44940,1310,0,hell+drivers+1957,tt0051713,An ex-con trying to go clean ends up working for a crooked trucking company swindling money.,2.115739,1957-07-23,0,108,Hell Drivers,6.8,11,,The Rank Organisation,United Kingdom,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68684,1311,10000000,detention+2011,tt1701990,"As a killer named Cinderhella stalks the student body at the high school in Grizzly Lake, a group of co-eds band together to survive while they're all serving detention.",7.74967,2011-03-16,0,93,Detention,5.7,130,,Detention Films,United States of America,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
